No,공동주택,빌링전용,공급전용,공동주택명,공동주택검사명,난방방식,공동주택계약,정기검사,지사,완성검사일자,기밀시험시행년도,정기검사기준월,주소,연락처,세대수,동수,사용여부,전용면적등록구분,도로명주소,위도,경도
116,10155,아니오,아니오,에스디아이프라임,큰고개대백아이프라임,개별난방,아니오,예,중부안전팀,2006-05-17,, 5 월,동구 아양로24길 13 (신암동 251-1),956-7171,231,2.0,사용,등록,대구광역시 동구 아양로24길 13,35.88453933,128.628016685
117,10201,아니오,아니오,신천백합,신천백합,개별난방,아니오,예,경산안전팀,1987-01-27,2004.0, 1 월,동구 국채보상로 889 (신천동 301-2),754-1331,124,1.0,사용,등록,대구광역시 동구 국채보상로 889,35.867227897,128.627583159
118,10202,아니오,아니오,신천코오롱,신천코오롱,개별난방,아니오,예,경산안전팀,1988-08-31,2005.0, 8 월,동구 화랑로3길 22 (신천동 360),753-5785,186,6.0,사용,미등록,대구광역시 동구 화랑로3길 22,35.879179436,128.646043811
119,10203,아니오,아니오,코스모스아파트,신천코스모스,개별난방,아니오,예,경산안전팀,1988-08-26,2005.0, 8 월,동구 화랑로11길 26 (신천동 499-1),751-7245,185,5.0,사용,등록,대구광역시 동구 화랑로11길 26,35.872405776,128.630807501
120,10204,아니오,아니오,신천동보성아파트,신천보성,개별난방,아니오,예,경산안전팀,1988-09-13,2005.0, 9 월,동구 효신로 17 (신천동 487),752-1213,100,2.0,사용,등록,대구광역시 동구 효신로 17,35.873687373,128.634014933
121,10205,아니오,아니오,동부광명아파트,신천광명,개별난방,아니오,예,경산안전팀,1988-11-03,2005.0,11 월,동구 화랑로11길 78 (신천동 492),754-2565,200,4.0,사용,등록,대구광역시 동구 화랑로11길 78,35.873595224,128.631540536
122,10206,아니오,아니오,동아아파트,신천동아,개별난방,아니오,예,경산안전팀,1988-12-23,2005.0,12 월,동구 화랑로11길 66 (신천동 494),743-9441,133,4.0,사용,등록,대구광역시 동구 화랑로11길 66,35.874696698,128.630576438
123,10207,아니오,아니오,효신아파트,신천효신,개별난방,아니오,예,경산안전팀,1989-05-19,2005.0, 5 월,동구 동부로32길 99 (신천동 457),751-1861,119,3.0,사용,등록,대구광역시 동구 동부로32길 99,35.873258283,128.630003033
124,10208,아니오,아니오,삼화아파트,신천삼화,개별난방,아니오,예,경산안전팀,1989-05-08,2005.0, 5 월,동구 화랑로11길 45 (신천동 450),741-6534,,,사용,등록,대구광역시 동구 화랑로11길 45,35.873648163,128.630520842
125,10209,아니오,아니오,삼한아파트,신천삼한,개별난방,아니오,예,경산안전팀,1989-05-31,2005.0, 5 월,동구 화랑로11길 51 (신천동 449),756-3996,68,3.0,사용,등록,대구광역시 동구 화랑로11길 51,35.873827091,128.630523953
126,10210,아니오,아니오,신천동구상가,신천동구상가,개별난방,아니오,예,경산안전팀,1989-07-03,2005.0, 7 월,동구 동부로28길 29 (신천동 337-13),,67,4.0,사용,등록,대구광역시 동구 동부로28길 29,35.873029083,128.628432462
127,10211,아니오,아니오,신천LH,신천주공,개별난방,아니오,예,중부안전팀,1989-06-05,2005.0, 6 월,동구 동부로 1 (신천동 556-1),421-8954,917,9.0,사용,등록,대구광역시 동구 동부로 1,35.874392685,128.614160028
128,10213,아니오,아니오,강변아파트,신천강변,개별난방,아니오,예,중부안전팀,1990-05-21,2006.0, 5 월,동구 국채보상로165길 30 (신천동 651),426-9561,52,1.0,사용,등록,대구광역시 동구 국채보상로165길 30,35.869783487,128.615822225
129,10214,아니오,아니오,금오아파트,신천금오,개별난방,아니오,예,중부안전팀,1991-04-22,2006.0, 4 월,동구 국채보상로171길 43 (신천동 768-14),744-9497,36,1.0,사용,등록,대구광역시 동구 국채보상로171길 43,35.86959662,128.622214996
130,10215,아니오,아니오,신라아파트,신천신라,개별난방,아니오,예,중부안전팀,1992-01-17,2004.0, 1 월,동구 장등로 42 (신천동 101-16),743-0756,,,사용,등록,대구광역시 동구 장등로 42,35.871163433,128.62411439
131,10216,아니오,아니오,동부맨션,신천동부,개별난방,아니오,예,중부안전팀,1991-10-24,2006.0,10 월,동구 장등로 30 (신천동 125-2),,36,1.0,사용,등록,대구광역시 동구 장등로 30,35.870075294,128.623966575
132,10217,아니오,아니오,감리아파트,신천감리,개별난방,아니오,아니오,중부안전팀,1991-11-11,,11 월,동구 송라로6길 20 (신천동 171-4),752-3423,20,1.0,사용,등록,대구광역시 동구 송라로6길 20,35.87037359,128.621728456
133,10219,아니오,아니오,경북아파트,신천경북,개별난방,아니오,예,경산안전팀,1992-12-09,2004.0,12 월,동구 효신로 45 (신천동 405),754-1089,56,2.0,사용,등록,대구광역시 동구 효신로 45,35.875751458,128.633323924
134,10220,아니오,아니오,신천송라아파트,신천송라(2지구),개별난방,아니오,예,중부안전팀,1993-05-21,2005.0, 5 월,동구 동부로3길 38 (신천동 1414),755-9441,174,1.0,사용,등록,대구광역시 동구 동부로3길 38,35.875949405,128.615859183
135,10221,아니오,아니오,석궁빌라,신천석궁빌라,개별난방,아니오,아니오,중부안전팀,1991-11-20,,11 월,동구 장등로 36-6 (신천동 123-2),754-3765,8,1.0,사용,등록,대구광역시 동구 장등로 36-6,35.870448221,128.62424972
136,10222,아니오,아니오,태웅빌라,신천태웅빌라,개별난방,아니오,아니오,중부안전팀,1994-07-07,, 7 월,동구 동대구로83길 16-14 (신천동 117-4),,8,1.0,사용,등록,대구광역시 동구 동대구로83길 16-14,35.869909441,128.624452069
137,10223,아니오,아니오,신천동서아파트,신천동서,개별난방,아니오,예,중부안전팀,1995-07-20,2004.0, 7 월,동구 국채보상로155길 8 (신천동 819-5),428-1325,111,1.0,사용,등록,대구광역시 동구 국채보상로155길 8,35.868837554,128.614774311
138,10224,아니오,아니오,우방푸른타운,우방푸른타운,개별난방,아니오,예,중부안전팀,1996-06-14,2005.0, 6 월,동구 국채보상로159길 41 (신천동 645-1),422-0909,607,7.0,사용,등록,대구광역시 동구 국채보상로159길 41,35.870638514,128.615584287
139,10225,아니오,아니오,동신우방아파트,신천동신우방,개별난방,아니오,예,중부안전팀,1996-09-18,2005.0, 9 월,동구 송라로11길 86 (신천동 633),427-3600,429,3.0,사용,등록,대구광역시 동구 송라로11길 86,35.871537979,128.614749564
140,10226,아니오,아니오,동림아파트,신천동림,개별난방,아니오,예,중부안전팀,1996-12-09,2005.0,12 월,동구 동대구로83길 18 (신천동 124-3),,44,1.0,사용,등록,대구광역시 동구 동대구로83길 18,35.869647856,128.624114822
141,10227,아니오,아니오,마이빌,신천성진 연립(마이빌),개별난방,아니오,아니오,경산안전팀,1997-12-02,,12 월,동구 동부로30길 92-12 (신천동 314-10),,16,1.0,사용,등록,대구광역시 동구 동부로30길 92-12,35.869219682,128.628173113
142,10228,아니오,아니오,신동아맨션아파트,신천신동아,개별난방,아니오,예,경산안전팀,1997-09-25,2006.0, 9 월,동구 동부로34길 64 (신천동 489-1),752-2496,110,4.0,사용,등록,대구광역시 동구 동부로34길 64,35.873121358,128.633170864
143,10229,아니오,아니오,가람타운,신천가람타운,개별난방,아니오,예,중부안전팀,1997-12-09,2006.0,12 월,동구 신암로16길 16 (신천동 551-23),955-0653,560,4.0,사용,등록,대구광역시 동구 신암로16길 16,35.87607226,128.609429998
144,10230,아니오,아니오,서도아파트,신천서도,개별난방,아니오,예,중부안전팀,1998-01-23,2004.0, 1 월,동구 송라로12길 37 (신천동 281-5),743-0756,73,3.0,사용,등록,대구광역시 동구 송라로12길 37,35.87481109,128.621961121
145,10231,아니오,아니오,세명아파트,신천세명맨션,개별난방,아니오,예,중부안전팀,1998-04-28,2004.0, 4 월,동구 장등로 8-5 (신천동 146-5),,,,사용,등록,대구광역시 동구 장등로 8-5,35.868200418,128.623920372
146,10232,아니오,아니오,신천주공2차아파트,신천주공2단지,개별난방,아니오,예,중부안전팀,1998-08-13,2004.0, 8 월,동구 국채보상로155길 54 (신천동 630),425-2944,609,7.0,사용,등록,대구광역시 동구 국채보상로155길 54,35.872541068,128.613433855
147,10233,아니오,아니오,광산아파트,신천광산맨션,개별난방,아니오,예,경산안전팀,1998-07-18,2004.0, 7 월,동구 동부로30길 100-9 (신천동 307-1),754-8864,42,1.0,사용,등록,대구광역시 동구 동부로30길 100-9,35.868131199,128.628065419
148,10234,아니오,아니오,선호궁전빌라,신천선호궁전빌라,개별난방,아니오,예,경산안전팀,1998-11-30,2004.0,11 월,동구 화랑로3길 18 (신천동 354-3),755-9441,16,1.0,사용,미등록,대구광역시 동구 화랑로3길 18,35.878077946,128.66343618
149,10235,아니오,아니오,동양맨션,신천동양맨션,개별난방,아니오,예,중부안전팀,1998-11-25,2004.0,11 월,동구 장등로 28 (신천동 125-3),754-3765,42,1.0,사용,등록,대구광역시 동구 장등로 28,35.869835137,128.623628837
150,10236,예,아니오,신천빌라,,개별난방,아니오,예,,,,,동구 장등로 16-11 (신천동 135-1),,16,2.0,사용,등록,대구광역시 동구 장등로 16-11,,
151,10237,아니오,아니오,동산아파트,신천동산맨션,개별난방,아니오,예,경산안전팀,1999-06-21,2005.0, 6 월,동구 화랑로 55 (신천동 479),,48,1.0,사용,등록,대구광역시 동구 화랑로 55,35.871120125,128.632890951
152,10238,예,아니오,성명맨션,,개별난방,아니오,예,,,,,동구 장등로 10 (신천동 146-17),,16,1.0,사용,등록,대구광역시 동구 장등로 10,35.868200527,128.623372095
153,10239,아니오,아니오,신천빌라트,신천빌라트,개별난방,아니오,예,중부안전팀,2001-06-27,2004.0, 6 월,동구 동부로19길 18 (신천동 1514),,20,1.0,사용,미등록,대구광역시 동구 동부로19길 18,35.876829344,128.62391148
154,10240,예,아니오,신천선샤인빌,,개별난방,아니오,예,,,,,동구 신천동 4-18,,14,1.0,사용,미등록,대구광역시 동구 신천동 4-18,,
155,10241,아니오,아니오,대덕리더스텔,신천동리더스텔,개별난방,아니오,예,경산안전팀,2002-06-07,2005.0, 6 월,동구 동부로22길 91-13 (신천동 306-2),,41,1.0,사용,등록,대구광역시 동구 동부로22길 91-13,35.867814401,128.628163232
156,10242,예,아니오,부국타워,,개별난방,아니오,예,,,,,동구 동부로22길 91-12 (신천동 302-7),,18,1.0,사용,등록,대구광역시 동구 동부로22길 91-12,35.867521943,128.62802048
157,10243,아니오,아니오,신천역더뷰파크,신천주공3단지아파트(더뷰파크),개별난방,아니오,예,중부안전팀,2002-10-09,2005.0,10 월,동구 동부로 20 (신천동 600-5),425-6513,174,3.0,사용,등록,대구광역시 동구 동부로 20,35.873582772,128.614184969
158,10244,예,아니오,라임1차아파트,,개별난방,아니오,예,,,,,동구 국채보상로171길 36 (신천동 150-3),,16,1.0,사용,등록,대구광역시 동구 국채보상로171길 36,35.869106566,128.622875248
159,10245,예,아니오,예성하이츠,,개별난방,아니오,예,,,,,동구 장등로 25 (신천동 151-1),,19,1.0,사용,등록,대구광역시 동구 장등로 25,35.869817523,128.623147283
160,10246,예,아니오,대창월드뷰,,개별난방,아니오,예,,,,,동구 장등로 36-9 (신천동 108-4),,14,1.0,사용,등록,대구광역시 동구 장등로 36-9,35.870581135,128.624646516
161,10247,아니오,아니오,신천아이파크,신천청호아파트(아이파크),개별난방,아니오,예,경산안전팀,2003-06-11,2006.0, 6 월,동구 동부로30길 78 (신천동 342-5),756-8261,38,1.0,사용,등록,대구광역시 동구 동부로30길 78,35.870069982,128.628782007
162,10248,아니오,아니오,신천센스빌,신천센스빌,개별난방,아니오,예,중부안전팀,2003-07-14,2006.0, 7 월,동구 장등로 82 (신천동 82-4),755-3180,32,1.0,사용,등록,대구광역시 동구 장등로 82,35.874873829,128.623884506
163,10249,예,아니오,신천태양맨션,,개별난방,아니오,예,,,,,동구 화랑로 45 (신천동 356-6),,20,1.0,사용,미등록,대구광역시 동구 화랑로 45,35.870306376,128.632677471
164,10250,예,아니오,신천한남,,개별난방,아니오,예,,,,,동구 화랑로 31 (신천동 352-1),,16,1.0,사용,미등록,대구광역시 동구 화랑로 31,35.872520054,128.630247288
165,10251,아니오,아니오,칠칠맨션,신천77맨션,개별난방,아니오,예,중부안전팀,2004-10-27,,10 월,동구 동대구로85길 59 (신천동 77-1),,29,1.0,사용,등록,대구광역시 동구 동대구로85길 59,35.875522101,128.624071411
166,10252,아니오,아니오,신천동양상가,동양상가아파트,개별난방,아니오,예,중부안전팀,2004-12-29,,12 월,동구 장등로 12 (신천동 146-1),752-3423,78,1.0,사용,등록,대구광역시 동구 장등로 12,35.8684418,128.623431633
167,10253,아니오,아니오,신천그래도석세스,그래도석세스오피스텔(DS),개별난방,아니오,예,경산안전팀,2005-05-27,, 5 월,동구 동부로30길 91 (신천동 348-2),752-7337,21,1.0,사용,등록,대구광역시 동구 동부로30길 91,35.868864163,128.629650604
168,10254,아니오,아니오,현대하이페리온1단지,현대하이페리온1단지,개별난방,아니오,예,중부안전팀,2007-02-13,, 2 월,동구 국채보상로 861 (신천동 148-4),741-2622,248,3.0,사용,등록,대구광역시 동구 국채보상로 861,35.867897804,128.624575552
169,10255,아니오,아니오,현대하이페리온2단지,현대하이페리온2단지,개별난방,아니오,예,중부안전팀,2007-02-13,, 2 월,동구 국채보상로 863 (신천동 143-2),741-2622,126,1.0,사용,등록,대구광역시 동구 국채보상로 863,35.867662141,128.625402741
170,10301,아니오,아니오,우일아파트,효목우일,개별난방,아니오,예,경산안전팀,1989-04-03,2005.0, 4 월,동구 화랑로25길 35 (효목동 568-1),743-3992,48,1.0,사용,등록,대구광역시 동구 화랑로25길 35,35.877378402,128.640901791
171,10302,아니오,아니오,동방아파트,효목동방,개별난방,아니오,예,경산안전팀,1989-05-15,2005.0, 5 월,동구 화랑로25길 20 (효목동 624),,37,1.0,사용,등록,대구광역시 동구 화랑로25길 20,35.875861782,128.640917467
172,10303,아니오,아니오,성림아파트,효목성림,개별난방,아니오,예,경산안전팀,1989-05-15,2005.0, 5 월,동구 화랑로25길 29 (효목동 559-1),,45,1.0,사용,등록,대구광역시 동구 화랑로25길 29,35.876698031,128.640546751
173,10304,아니오,아니오,유림아파트,효목유림,개별난방,아니오,예,경산안전팀,1989-06-15,2005.0, 6 월,동구 화랑로 123 (효목동 532-2),,50,1.0,사용,등록,대구광역시 동구 화랑로 123,35.873793401,128.639785912
174,10305,아니오,아니오,럭키2차아파트,효목럭키2차,개별난방,아니오,예,경산안전팀,1989-07-21,2005.0, 7 월,동구 화랑로25길 43 (효목동 581),,48,1.0,사용,등록,대구광역시 동구 화랑로25길 43,35.877883166,128.641309647
175,10306,아니오,아니오,효목삼일아파트,효목삼일,개별난방,아니오,예,경산안전팀,1989-06-15,2005.0, 6 월,동구 효목로 66 (효목동 589),,48,1.0,사용,등록,대구광역시 동구 효목로 66,35.878889621,128.641777217
176,10308,아니오,아니오,우창아파트,효목우창,개별난방,아니오,예,경산안전팀,1989-07-14,2005.0, 7 월,동구 화랑로25길 11 (효목동 545),,28,2.0,사용,등록,대구광역시 동구 화랑로25길 11,35.87509915,128.640189209
177,10309,아니오,아니오,럭키1차아파트,효목럭키1차,개별난방,아니오,예,경산안전팀,1989-10-06,2005.0,10 월,동구 효목로 64 (효목동 588-1),,49,1.0,사용,등록,대구광역시 동구 효목로 64,35.878515249,128.641020072
