No,공동주택,빌링전용,공급전용,공동주택명,공동주택검사명,난방방식,공동주택계약,정기검사,지사,완성검사일자,기밀시험시행년도,정기검사기준월,주소,연락처,세대수,동수,사용여부,전용면적등록구분,도로명주소,위도,경도
120,10204,아니오,아니오,신천동보성아파트,신천보성,개별난방,아니오,예,경산안전팀,1988-09-13,2005, 9 월,동구 효신로 17 (신천동 487),752-1213,100,2,사용,등록,대구광역시 동구 효신로 17,35.87368737,128.634015
121,10205,아니오,아니오,동부광명아파트,신천광명,개별난방,아니오,예,경산안전팀,1988-11-03,2005,11 월,동구 화랑로11길 78 (신천동 492),754-2565,200,4,사용,등록,대구광역시 동구 화랑로11길 78,35.8740236,128.6318459
122,10206,아니오,아니오,동아아파트,신천동아,개별난방,아니오,예,경산안전팀,1988-12-23,2005,12 월,동구 화랑로11길 66 (신천동 494),743-9441,133,4,사용,등록,대구광역시 동구 화랑로11길 66,35.87420983,128.6305695
123,10207,아니오,아니오,효신아파트,신천효신,개별난방,아니오,예,경산안전팀,1989-05-19,2005, 5 월,동구 동부로32길 99 (신천동 457),751-1861,119,3,사용,등록,대구광역시 동구 동부로32길 99,35.87336398,128.6306072
124,10208,아니오,아니오,삼화아파트,신천삼화,개별난방,아니오,예,경산안전팀,1989-05-08,2005, 5 월,동구 화랑로11길 45 (신천동 450),741-6534,,,사용,등록,대구광역시 동구 화랑로11길 45,35.8736279,128.6304595
125,10209,아니오,아니오,삼한아파트,신천삼한,개별난방,아니오,예,경산안전팀,1989-05-31,2005, 5 월,동구 화랑로11길 51 (신천동 449),756-3996,68,3,사용,등록,대구광역시 동구 화랑로11길 51,35.8738271,128.630524
126,10210,아니오,아니오,신천동구상가,신천동구상가,개별난방,아니오,예,경산안전팀,1989-07-03,2005, 7 월,동구 동부로28길 29 (신천동 337-13),,67,4,사용,등록,대구광역시 동구 동부로28길 29,35.87344862,128.6284212
127,10211,아니오,아니오,신천LH,신천주공,개별난방,아니오,예,중부안전팀,1989-06-05,2005, 6 월,동구 동부로 1 (신천동 556-1),421-8954,917,9,사용,등록,대구광역시 동구 동부로 1,35.87414934,128.6130823
128,10213,아니오,아니오,강변아파트,신천강변,개별난방,아니오,예,중부안전팀,1990-05-21,2006, 5 월,동구 국채보상로165길 30 (신천동 651),426-9561,52,1,사용,등록,대구광역시 동구 국채보상로165길 30,35.86978346,128.6158222
129,10214,아니오,아니오,금오아파트,신천금오,개별난방,아니오,예,중부안전팀,1991-04-22,2006, 4 월,동구 국채보상로171길 43 (신천동 768-14),744-9497,36,1,사용,등록,대구광역시 동구 국채보상로171길 43,35.86959662,128.622215
130,10215,아니오,아니오,신라아파트,신천신라,개별난방,아니오,예,중부안전팀,1992-01-17,2004, 1 월,동구 장등로 42 (신천동 101-16),743-0756,,,사용,등록,대구광역시 동구 장등로 42,35.87116353,128.6241146
131,10216,아니오,아니오,동부맨션,신천동부,개별난방,아니오,예,중부안전팀,1991-10-24,2006,10 월,동구 장등로 30 (신천동 125-2),,36,1,사용,등록,대구광역시 동구 장등로 30,35.87007313,128.623966
132,10217,아니오,아니오,감리아파트,신천감리,개별난방,아니오,아니오,중부안전팀,1991-11-11,,11 월,동구 송라로6길 20 (신천동 171-4),752-3423,20,1,사용,등록,대구광역시 동구 송라로6길 20,35.87037359,128.6217285
133,10219,아니오,아니오,경북아파트,신천경북,개별난방,아니오,예,경산안전팀,1992-12-09,2004,12 월,동구 효신로 45 (신천동 405),754-1089,56,2,사용,등록,대구광역시 동구 효신로 45,35.87557265,128.6330061
134,10220,아니오,아니오,신천송라아파트,신천송라(2지구),개별난방,아니오,예,중부안전팀,1993-05-21,2005, 5 월,동구 동부로3길 38 (신천동 1414),755-9441,174,1,사용,등록,대구광역시 동구 동부로3길 38,35.87595,128.6158636
135,10221,아니오,아니오,석궁빌라,신천석궁빌라,개별난방,아니오,아니오,중부안전팀,1991-11-20,,11 월,동구 장등로 36-6 (신천동 123-2),754-3765,8,1,사용,등록,대구광역시 동구 장등로 36-6,35.87044822,128.6242497
136,10222,아니오,아니오,태웅빌라,신천태웅빌라,개별난방,아니오,아니오,중부안전팀,1994-07-07,, 7 월,동구 동대구로83길 16-14 (신천동 117-4),,8,1,사용,등록,대구광역시 동구 동대구로83길 16-14,35.86990989,128.6244521
137,10223,아니오,아니오,신천동서아파트,신천동서,개별난방,아니오,예,중부안전팀,1995-07-20,2004, 7 월,동구 국채보상로155길 8 (신천동 819-5),428-1325,111,1,사용,등록,대구광역시 동구 국채보상로155길 8,35.86883756,128.6147743
138,10224,아니오,아니오,우방푸른타운,우방푸른타운,개별난방,아니오,예,중부안전팀,1996-06-14,2005, 6 월,동구 국채보상로159길 41 (신천동 645-1),422-0909,607,7,사용,등록,대구광역시 동구 국채보상로159길 41,35.87063851,128.6155843
139,10225,아니오,아니오,동신우방아파트,신천동신우방,개별난방,아니오,예,중부안전팀,1996-09-18,2005, 9 월,동구 송라로11길 86 (신천동 633),427-3600,429,3,사용,등록,대구광역시 동구 송라로11길 86,35.87204909,128.6144758
140,10226,아니오,아니오,동림아파트,신천동림,개별난방,아니오,예,중부안전팀,1996-12-09,2005,12 월,동구 동대구로83길 18 (신천동 124-3),,44,1,사용,등록,대구광역시 동구 동대구로83길 18,35.8696484,128.6241149
141,10227,아니오,아니오,마이빌,신천성진 연립(마이빌),개별난방,아니오,아니오,경산안전팀,1997-12-02,,12 월,동구 동부로30길 92-12 (신천동 314-10),,16,1,사용,등록,대구광역시 동구 동부로30길 92-12,35.86921983,128.6281729
142,10228,아니오,아니오,신동아맨션아파트,신천신동아,개별난방,아니오,예,경산안전팀,1997-09-25,2006, 9 월,동구 동부로34길 64 (신천동 489-1),752-2496,110,4,사용,등록,대구광역시 동구 동부로34길 64,35.87312147,128.6331706
143,10229,아니오,아니오,가람타운,신천가람타운,개별난방,아니오,예,중부안전팀,1997-12-09,2006,12 월,동구 신암로16길 16 (신천동 551-23),955-0653,560,4,사용,등록,대구광역시 동구 신암로16길 16,35.8766981,128.6097084
144,10230,아니오,아니오,서도아파트,신천서도,개별난방,아니오,예,중부안전팀,1998-01-23,2004, 1 월,동구 송라로12길 37 (신천동 281-5),743-0756,73,3,사용,등록,대구광역시 동구 송라로12길 37,35.87461475,128.6220029
145,10231,아니오,아니오,세명아파트,신천세명맨션,개별난방,아니오,예,중부안전팀,1998-04-28,2004, 4 월,동구 장등로 8-5 (신천동 146-5),,,,사용,등록,대구광역시 동구 장등로 8-5,35.86820042,128.6239204
146,10232,아니오,아니오,신천주공2차아파트,신천주공2단지,개별난방,아니오,예,중부안전팀,1998-08-13,2004, 8 월,동구 국채보상로155길 54 (신천동 630),425-2944,609,7,사용,등록,대구광역시 동구 국채보상로155길 54,35.87261863,128.6135097
147,10233,아니오,아니오,광산아파트,신천광산맨션,개별난방,아니오,예,경산안전팀,1998-07-18,2004, 7 월,동구 동부로30길 100-9 (신천동 307-1),754-8864,42,1,사용,등록,대구광역시 동구 동부로30길 100-9,35.86813181,128.6280656
148,10234,아니오,아니오,선호궁전빌라,신천선호궁전빌라,개별난방,아니오,예,경산안전팀,1998-11-30,2004,11 월,동구 화랑로3길 18 (신천동 354-3),755-9441,16,1,사용,미등록,대구광역시 동구 화랑로3길 18,35.86962727,128.6301459
149,10235,아니오,아니오,동양맨션,신천동양맨션,개별난방,아니오,예,중부안전팀,1998-11-25,2004,11 월,동구 장등로 28 (신천동 125-3),754-3765,42,1,사용,등록,대구광역시 동구 장등로 28,35.86983682,128.6236291
150,10236,예,아니오,신천빌라,,개별난방,아니오,예,,,,,동구 장등로 16-11 (신천동 135-1),,16,2,사용,등록,대구광역시 동구 장등로 16-11,35.86861829,128.6245006
151,10237,아니오,아니오,동산아파트,신천동산맨션,개별난방,아니오,예,경산안전팀,1999-06-21,2005, 6 월,동구 화랑로 55 (신천동 479),,48,1,사용,등록,대구광역시 동구 화랑로 55,35.87112266,128.6328905
152,10238,예,아니오,성명맨션,,개별난방,아니오,예,,,,,동구 장등로 10 (신천동 146-17),,16,1,사용,등록,대구광역시 동구 장등로 10,35.8682436,128.6234956
153,10239,아니오,아니오,신천빌라트,신천빌라트,개별난방,아니오,예,중부안전팀,2001-06-27,2004, 6 월,동구 동부로19길 18 (신천동 1514),,20,1,사용,미등록,대구광역시 동구 동부로19길 18,35.87682912,128.6239098
154,10240,예,아니오,신천선샤인빌,,개별난방,아니오,예,,,,,동구 신천동 4-18,,14,1,사용,미등록,대구광역시 동구 신천동 4-18,35.87555328,128.6174588
155,10241,아니오,아니오,대덕리더스텔,신천동리더스텔,개별난방,아니오,예,경산안전팀,2002-06-07,2005, 6 월,동구 동부로22길 91-13 (신천동 306-2),,41,1,사용,등록,대구광역시 동구 동부로22길 91-13,35.86781441,128.6281632
156,10242,예,아니오,부국타워,,개별난방,아니오,예,,,,,동구 동부로22길 91-12 (신천동 302-7),,18,1,사용,등록,대구광역시 동구 동부로22길 91-12,35.86752196,128.6280205
157,10243,아니오,아니오,신천역더뷰파크,신천주공3단지아파트(더뷰파크),개별난방,아니오,예,중부안전팀,2002-10-09,2005,10 월,동구 동부로 20 (신천동 600-5),425-6513,174,3,사용,등록,대구광역시 동구 동부로 20,35.87358277,128.614185
158,10244,예,아니오,라임1차아파트,,개별난방,아니오,예,,,,,동구 국채보상로171길 36 (신천동 150-3),,16,1,사용,등록,대구광역시 동구 국채보상로171길 36,35.86910626,128.6228752
159,10245,예,아니오,예성하이츠,,개별난방,아니오,예,,,,,동구 장등로 25 (신천동 151-1),,19,1,사용,등록,대구광역시 동구 장등로 25,35.86981752,128.6231473
160,10246,예,아니오,대창월드뷰,,개별난방,아니오,예,,,,,동구 장등로 36-9 (신천동 108-4),,14,1,사용,등록,대구광역시 동구 장등로 36-9,35.87058152,128.6246466
161,10247,아니오,아니오,신천아이파크,신천청호아파트(아이파크),개별난방,아니오,예,경산안전팀,2003-06-11,2006, 6 월,동구 동부로30길 78 (신천동 342-5),756-8261,38,1,사용,등록,대구광역시 동구 동부로30길 78,35.87006939,128.6287821
162,10248,아니오,아니오,신천센스빌,신천센스빌,개별난방,아니오,예,중부안전팀,2003-07-14,2006, 7 월,동구 장등로 82 (신천동 82-4),755-3180,32,1,사용,등록,대구광역시 동구 장등로 82,35.87487385,128.6238843
163,10249,예,아니오,신천태양맨션,,개별난방,아니오,예,,,,,동구 화랑로 45 (신천동 356-6),,20,1,사용,미등록,대구광역시 동구 화랑로 45,35.87041997,128.6324273
164,10250,예,아니오,신천한남,,개별난방,아니오,예,,,,,동구 화랑로 31 (신천동 352-1),,16,1,사용,미등록,대구광역시 동구 화랑로 31,35.8694084,128.6314979
165,10251,아니오,아니오,칠칠맨션,신천77맨션,개별난방,아니오,예,중부안전팀,2004-10-27,,10 월,동구 동대구로85길 59 (신천동 77-1),,29,1,사용,등록,대구광역시 동구 동대구로85길 59,35.8755221,128.6240714
166,10252,아니오,아니오,신천동양상가,동양상가아파트,개별난방,아니오,예,중부안전팀,2004-12-29,,12 월,동구 장등로 12 (신천동 146-1),752-3423,78,1,사용,등록,대구광역시 동구 장등로 12,35.86844494,128.6234202
167,10253,아니오,아니오,신천그래도석세스,그래도석세스오피스텔(DS),개별난방,아니오,예,경산안전팀,2005-05-27,, 5 월,동구 동부로30길 91 (신천동 348-2),752-7337,21,1,사용,등록,대구광역시 동구 동부로30길 91,35.86886417,128.6296506
168,10254,아니오,아니오,현대하이페리온1단지,현대하이페리온1단지,개별난방,아니오,예,중부안전팀,2007-02-13,, 2 월,동구 국채보상로 861 (신천동 148-4),741-2622,248,3,사용,등록,대구광역시 동구 국채보상로 861,35.86749989,128.624143
169,10255,아니오,아니오,현대하이페리온2단지,현대하이페리온2단지,개별난방,아니오,예,중부안전팀,2007-02-13,, 2 월,동구 국채보상로 863 (신천동 143-2),741-2622,126,1,사용,등록,대구광역시 동구 국채보상로 863,35.86766343,128.6254023
170,10301,아니오,아니오,우일아파트,효목우일,개별난방,아니오,예,경산안전팀,1989-04-03,2005, 4 월,동구 화랑로25길 35 (효목동 568-1),743-3992,48,1,사용,등록,대구광역시 동구 화랑로25길 35,35.87739033,128.6409112
171,10302,아니오,아니오,동방아파트,효목동방,개별난방,아니오,예,경산안전팀,1989-05-15,2005, 5 월,동구 화랑로25길 20 (효목동 624),,37,1,사용,등록,대구광역시 동구 화랑로25길 20,35.87586178,128.6409175
172,10303,아니오,아니오,성림아파트,효목성림,개별난방,아니오,예,경산안전팀,1989-05-15,2005, 5 월,동구 화랑로25길 29 (효목동 559-1),,45,1,사용,등록,대구광역시 동구 화랑로25길 29,35.87669641,128.6405465
173,10304,아니오,아니오,유림아파트,효목유림,개별난방,아니오,예,경산안전팀,1989-06-15,2005, 6 월,동구 화랑로 123 (효목동 532-2),,50,1,사용,등록,대구광역시 동구 화랑로 123,35.87379343,128.6397859
174,10305,아니오,아니오,럭키2차아파트,효목럭키2차,개별난방,아니오,예,경산안전팀,1989-07-21,2005, 7 월,동구 화랑로25길 43 (효목동 581),,48,1,사용,등록,대구광역시 동구 화랑로25길 43,35.87788259,128.6413092
175,10306,아니오,아니오,효목삼일아파트,효목삼일,개별난방,아니오,예,경산안전팀,1989-06-15,2005, 6 월,동구 효목로 66 (효목동 589),,48,1,사용,등록,대구광역시 동구 효목로 66,35.87888763,128.6417771
176,10308,아니오,아니오,우창아파트,효목우창,개별난방,아니오,예,경산안전팀,1989-07-14,2005, 7 월,동구 화랑로25길 11 (효목동 545),,28,2,사용,등록,대구광역시 동구 화랑로25길 11,35.87525158,128.6402123
177,10309,아니오,아니오,럭키1차아파트,효목럭키1차,개별난방,아니오,예,경산안전팀,1989-10-06,2005,10 월,동구 효목로 64 (효목동 588-1),,49,1,사용,등록,대구광역시 동구 효목로 64,35.87851662,128.6410212
178,10310,아니오,아니오,효목명성,효목명성,개별난방,아니오,예,경산안전팀,1989-12-13,2005,12 월,동구 화랑로25길 64-2 (효목동 608),,32,1,사용,미등록,대구광역시 동구 화랑로25길 64-2,35.8783921,128.6430326
179,10311,아니오,아니오,공진아파트,효목공진,개별난방,아니오,예,경산안전팀,1990-07-26,2006, 7 월,동구 화랑로37길 61 (효목동 160-15),,48,2,사용,등록,대구광역시 동구 화랑로37길 61,35.87952456,128.6441964
